yo_f_0024.wav	Àwọn àmì àrùn náà bẹ̀rẹ̀ sí ní máa jẹyọ lọ́sẹ̀ tó kọjá.
yo_f_0025.wav	Nígbà tí ó dé ibi tó lọ lọ́jọ́ Àìkú ni ó lọ sílé ìwòsàn. 
yo_f_0026.wav	Ibẹ̀ ní àyẹ̀wò ó ti fi hàn pé ó ní àrùn ibà náà.
yo_f_0027.wav	Iléeṣẹ́ ètò ìlera sọ pé látàrí àrùn náà, ewu pọ̀ níbẹ̀
yo_f_0028.wav	Wọ́n tún sọ̀rọ̀ nípa bí ó ti ṣe wà ní ìyàsọ́tọ̀ọ̀tọ̀.
yo_f_0029.wav	Wọ́n ní gbogbo ibùdókọ̀ ni àwọn yẹ̀wò fún ìṣèdánimọ̀ àwọn èro ọkọ̀ láti ìlú kejì.
yo_f_0030.wav	Ìlú ńlá yìí ti ń gbaradì fún àrùn 
yo_f_0031.wav	Wọ́n ṣì ṣèto ibi tí àwọn ènìyàn náà yóò ti máa fi omi fọwọ́.
yo_f_0032.wav	Wọ́n sì tún ṣe àrídájú pé àwọn awakẹ̀kẹ́-alùpùpù kò yá ara wọn ní akoto.
yo_f_0033.wav	Àmọ́ ní àwọn ìgbèríko, àrùn ọlọ́jẹ̀ náà ti ṣòro láti kápá. 
yo_f_0034.wav	Àìfọkàntán àwọn òṣìṣẹ́ elétò ìlera àti ìjà ìgboro ti dí àwọn akitiyan ìkápá lọ́wọ́. 
yo_f_0035.wav	Kíni ó fa bí àwọn tí ó lùgbàdì àrùn náà ti pọ̀ sí i?
yo_f_0036.wav	Àrùn tí à ń wí máa ń fa àrùn ìgbẹ́ gbuuru, èébì, àti àrùn ibà ẹlẹ́jẹ̀.
yo_f_0037.wav	Àjàkálẹ̀ kan ní àárín ọdún mẹ́sàn-án àti mẹ́fà sẹ́yìn pa ọ̀pọ̀ ènìyàn 
yo_f_0038.wav	Wọ́n lé ní ẹgbẹ̀rún mọ́kànlá ní Ìwọ̀-oòrùn Ilẹ̀-Adúláwọ̀.
yo_f_0039.wav	Àjọ Elétò Ìlera Àgbáyé ti gba àwọn ìjọba orílẹ̀-èdè kí wọ́n má ṣe sinmi.
yo_f_0040.wav	Ìṣẹ̀lẹ̀ àrùn ibà ọlọ́jẹ̀ àkọ́kọ́ jẹ́ ìṣípòpadà tí ó ṣe kókó nínú u ìpele àjàkálẹ̀ náà.
yo_f_0041.wav	Olóyè Àjọ Elétò Ìlera Àgbáyé sọ pé òun nírètí.
yo_f_0042.wav	Ó ń kó àwọn ìgbìmọ̀ pàjáwìrì àjọ Elétò Ìlera Àgbáyé jọ. 
yo_f_0043.wav	Èyí jẹ́ láti ṣe ìpinnu bóyá àjàkálẹ̀ náà jẹ́ ètò ìlera pàjáwìrì àgbáyé.
yo_f_0044.wav	Ibi Ìwòsàn àrùn yìí ní ìlú náà ti ń ṣiṣẹ́ láti oṣù Èrèlé.
yo_f_0045.wav	Ẹgbẹ́ẹ́ẹdógún òṣìṣẹ́ elétò ìlera ni a ti bupá fún ní ìlú náà nìkan.
yo_f_0046.wav	Ẹgbẹ́ àwọn Òṣìṣẹ́ Oníṣègùn Òyìnbó orílẹ̀-èdè Nàìjíríà dá àwọn Ìpínlẹ̀ lẹ́bi.  
yo_f_0047.wav	Wọ́n ní awọ̀n lóni ẹ̀bi fún ipò àìdára ètò ìlera abẹ́lé.
yo_f_0048.wav	Wọ́n ti bẹnu àtẹ́ lu bí gómìnà ìpínlẹ̀ ṣe wó ilé ìwòsàn abẹ́lé.
yo_f_0049.wav	Ààrẹ ẹgbẹ́ náà ló bá àwọn akọ̀ròyìn nílùú u Àbújá sọ̀rọ̀.
yo_f_0050.wav	Ó ní àwọn gómìnà Ìpínlẹ̀ lórílẹ̀-èdè Nàìjíríà kò kọbiara sí ilé-ìwòsàn abẹ́lé.
yo_f_0051.wav	Òun ló fà á tí àwọn ilé-ìwòsàn náà ṣe dẹnu kọlẹ̀.
yo_f_0052.wav	Ó sọ pé àwọn ìjọba ìpínlẹ̀ ti pa ilé ìwòsàn abẹ́lé e àwọn ìpínlẹ̀ náà tì. 
yo_f_0053.wav	Wọ́n ti jẹ́ kí ó ní ìfàsẹ́yìn tí ó pọ̀.
yo_f_0054.wav	Ìkáwọ́ àwọn ìjọba ìpínlẹ̀ ni àwọn ilé ìwòsàn abẹ́lé wà. 
yo_f_0055.wav	Àkàtà a wọn ni àwọn ilé ìwòsàn gbogbó wà.
yo_f_0056.wav	Yóò sí ìjíròrò pẹ̀lú ìjọba ìpínlẹ̀ láti wá ojútùú sí ipò o adójútini náà.
yo_f_0057.wav	Ó sọ pé ẹgbẹ́ náà ti jára mo àgbàwí. 
yo_f_0058.wav	A nírètí láti lọ sí Àpérò Àwọn Gómìnà nígbà mìíràn tí wọ́n bá ní ìpàdé. 
yo_f_0059.wav	A fẹ́ ṣíjú wọn sí àwọn ohun tí ó kan gbọ̀ngbọ̀n.
yo_f_0060.wav	Ètò ìlera abẹ́lé jẹ́ ọ̀kan nínú àtúnṣe ètò ìlera ní orílẹ̀-èdè.
yo_f_0061.wav	Ọ̀gbẹ́ni náà sọ pé kí Ìjọba Àpapọ̀ ó wá nǹkan ṣe sí ti ìwàgbẹ ọpọlọ.
yo_f_0062.wav	A ti ṣàkíyèsí wí pé ìjọba kò ṣe dáadáa nínú ẹ̀ka ìlera.
yo_f_0063.wav	Ẹgbẹ́ náà ti gbé ìgbésẹ̀ láti gbárùkù ti Ètò o Mádàánilófò Àwùjọ.
yo_f_0064.wav	Ó sọ pé lára èyí jẹ́ àwọn ìgbésẹ̀ láti ṣe ìgbàpadà a ẹ̀ka ìlera. 
yo_f_0065.wav	Ó sọ pé àjọ náà yóò ṣe àtìlẹ́yìn fún àwọn ìpínlẹ̀.
yo_f_0066.wav	Àwọn yìí yóò jẹ́ àwọn ìpínlẹ̀ tí wọ́n ń ṣe àgbékalẹ̀ ètò o mádàánilófò ìlera ti wọn.
yo_f_0067.wav	Wọ́n rọ̀ wọ́n láti béèrè fún ìtọ́nà lọ́wọ́ àjọ náà ní ọ̀nà tí ó yẹ. 
yo_f_0068.wav	Nàìjíríà tún ìpinnu rẹ̀ sọ láti ṣe ìgbélárugẹ ẹ̀tọ́ ọmọnìyàn
yo_f_0069.wav	Ìjọba orílẹ̀-èdè Nàìjíríà ti ní òun kò ní fi àyè gba lílo ìwà ìjìyà a ìpalára.
yo_f_0070.wav	Kò sì ní sí ìfìyàjẹ́ ẹni tí ó fi ẹ̀sùn kàn mọ́.
yo_f_0071.wav	Agbẹjẹ́rò o Àgbà fún Orílẹ̀-èdè àti Akọ̀wé Àgbà ní ilé–iṣẹ́ Ètò Ìdájọ́ ló sọ̀rọ̀ yìí.
yo_f_0072.wav	Ó sọ̀rọ̀ náà ní ibi ayẹyẹ láti ṣàmì sí àjọ̀dún-un Àjọ Ìṣọ̀kan Àgbáyé e ti ọdún yìí. 
yo_f_0073.wav	Èyí jẹ́ ní àtìlẹ́yìn fún àwọn tí ó ń jìyà ìpalára.
yo_f_0074.wav	Ó sọ wípé ètò òmìnira ìjìyà ìpalára kìí ṣe ohun ìdúnàádúrà.
yo_f_0075.wav	Ó jẹ́ onímọ̀ egbò inú ọpọlọ.
yo_f_0076.wav	Ó ní ẹgbẹẹgbẹ̀rún awon ènìyàn ń jìyà ara àti egbò-inú ọpọlọ
yo_f_0077.wav	Àwọn yìí kún ẹbí ati àwọn lẹ́gbẹ́lẹ́gbẹ́ jákèjádò ilẹ̀-ayé.
yo_f_0078.wav	Ó ní gbogbo ọmọ orílẹ̀-èdè e Nàìjíríà l’ó ní ẹ̀tọ́ sí ìbọ̀wọ̀fún ìyìn ọmọ-ènìyàn. 
yo_f_0079.wav	Láti ìhín lọ, ẹnikẹ́ni kò gbọdọ̀ fì̀yà jẹ ẹlòmíràn tàbí wu ìwà àìṣènìà.
yo_f_0080.wav	Orílẹ̀-èdè e Nàìjíríà jẹ́ ọ̀kan lára orílẹ̀-èdè tí ó tọwọ́bọ ìwé e Àlórí ìjìyà ìpalára. 
yo_f_0081.wav	Orílẹ̀-èdè e Nàìjíríà ka ìjìyà ìpalára léèwọ̀ fún gbogbo ọmọ àti ará ìlú pátá. 
yo_f_0082.wav	Òfi orílẹ̀-èdè e Nàìjíríà ti fún Ilé-Iṣẹ́ ètò ìdájọ́ lágbára.
yo_f_0083.wav	Ọ̀gbẹ́ni Àkànní ló ṣójú fún olórí ẹgbẹ́ níbi ayẹyẹ náà.
yo_f_0084.wav	Igbákejì Ààrẹ yóò ṣèpàdé pẹ̀lú u akẹgbẹ́ ẹ rẹ̀ tí ó jẹ́ Igbákejì Ààrẹ Orílẹ̀-èdè Amẹ́ríkà.
yo_f_0085.wav	Á á sì tuń ṣèpàdé pẹ̀lú u àwọn ènìyàn jàǹkàn-jàǹkàn lorílẹ̀-èdè náà.
yo_f_0086.wav	Ọ̀jọ̀gbọ́n Yẹmí Ọ̀ṣínbájò yóò kọ́kọ́ ṣe ìpàdé pẹ̀lú ìgbìmọ̀ aláṣẹ.
yo_f_0087.wav	Ìpàdé náà yóò dá lórí ọ̀rọ̀ tó jẹ mọ́ ti ilẹ̀ òkèèrè lọ́jọ́ Ajé.
yo_f_0088.wav	Lẹ́yìn èyí ni ó máa ṣèpàdé pẹ̀lú igbá-kejì Ààrẹ orílẹ̀-èdè Amẹ́ríkà ọjọ́ Ọjọ́rú.
yo_f_0089.wav	Igbá kejì Ààrẹ yóò máa bá akẹgbẹ́ ẹ rẹ̀ jíròrò.
yo_f_0090.wav	Bákan náà, igbákejì Ààrẹ Ọ̀ṣínbájò yóò tún máa sọ̀rọ̀ lórí i ètò ọ̀rọ̀ ajé.
yo_f_0091.wav	Igbákejì Ààrẹ fi ìlú sílẹ̀ ní ọ̀sán ọjọ́ ọ Àbámẹ́ta
yo_f_0092.wav	Ọmọkùnrin tọ̀ún ti di Ààrẹ Àpérò Àjọ Ìṣòkan Àgbáyé. 
yo_f_0093.wav	Aṣojú orílẹ̀-èdè e Nàìjíríà fún Àjọ Ìṣòkan Àgbáyé ti jáwé olúborí.  
yo_f_0094.wav	Yóò jẹ́ Ààrẹ kẹrìnléláàádọ́rin àjọ náà.
yo_f_0095.wav	Òun nìkan ló díje fún ipò yìí tí a sì dìbò yàn-án.
yo_f_0096.wav	Èyí jẹ́nípasẹ̀ ẹ pípa ohùn pọ̀ lásìkò ìpàdé àpérò àjọ àgbáyé 
yo_f_0097.wav	Ìpàdé náà wáyé lọ́jọ́ Ìṣẹ́gun, ọjọ́ kẹrin oṣù kẹfà.
yo_f_0098.wav	Òun ni yóò jẹ́ ọmọ Nàìjíríà kejì tí yóò di ipò náà mú. 
yo_f_0099.wav	Ọmọ orílẹ̀-èdè e Nàìjíríà tí kọ́kọ́ di ipò náà mú rí fún bíi ọdún mẹ́wàá. 
yo_f_0100.wav	Oṣù kẹsàn-án ọdún mẹ́ta sẹ́yìn ni ó bẹ̀rẹ̀ iṣẹ́.
yo_f_0101.wav	Awon ọmọ orílẹ̀-èdè e Nàìjíríà ní ẹ̀yìn odi ń ṣalágbàáwí fún ìdìbò
yo_f_0102.wav	Wọ́n ti rọ àwọn ọmọ orílẹ̀-èdè yìí tó ń gbé ní ìlú òkèèrè láti tẹ̀lé òfin.
yo_f_0103.wav	Yóò gbà wọ́n láàyè láti máa dìbò lásìkò ètò ìdìbò níbikíbi lẹ́yìn odi.
yo_f_0104.wav	Àbíkẹ́ Dábírí tún jẹ́ Olùdámọ̀ràn pàtàkì fún Ààrẹ orílẹ̀-èdè e Nàìjíríà, 
yo_f_0105.wav	Alága Àjọ Àwọn Ọmọ Orílẹ̀-èdè Nàìjíríà nílẹ̀ Òkèèrè ló pe ìpè yìí.
yo_f_0106.wav	Ìpàdé náà wáyé ní ìlú Àbújá, orílẹ̀-èdè e Nàìjíríà.
yo_f_0107.wav	Èyí jẹ́ lásìkò àpèjẹ tí wọ́n ṣe fún àwọn aṣojú u ọmọ ẹgbẹ́ ẹ òṣèlú oníìgbálẹ̀. 
yo_f_0108.wav	A fẹ́ wá darapọ̀ mọ́ ètò ìfinijoyè Ààrẹ orílẹ̀-èdè e Nàìjíríà .
yo_f_0109.wav	Ẹ ṣeun púpọ̀ tí ẹ darí wá sílé ní òní. 
yo_f_0110.wav	Gbogbo yín ni ẹ ti ṣe iṣẹ́ takuntakun fún àṣeyọrí i rẹ̀. 
yo_f_0111.wav	Pẹ̀lú oore-ọ̀fẹ́ Ọlọ́run àti ìpinnu, Ààrẹ bá a yín sọ̀rọ̀ lánàá.
yo_f_0112.wav	Kò ní já gbogbo yín kulẹ̀ pẹ̀lú ògo Olúwa.
yo_f_0113.wav	Oun tí mo lérò pé ìlépa tí ó ṣe pàtàkì jùlọ fún wa ni àṣeyege ìdìbò 
yo_f_0114.wav	Gbogbo wa ni a ní láti ṣiṣẹ́ pọ̀ lati ṣe àṣeyọrí.
yo_f_0115.wav	Ẹ jẹ́ kí á gbìyànjú láti lọ sí Ìgbìmọ̀-aṣòfin.
yo_f_0116.wav	Mo fẹ́ rọ̀ gbogbo yín pé bí Àpèjọ kẹsàn-án ṣe ń wọlé, ẹ jẹ́ kí á bẹ̀rẹ̀ 
yo_f_0117.wav	Kí á ríi dájú wí pé àwọn ọmọ orílẹ̀-èdè Nàìjíríà ní ẹ̀yìn odi láti lè dìbò.
yo_f_0118.wav	Ẹ jẹ́ ká sì gbìyànjú láti kó sí wọn lẹ́mìí.
yo_f_0119.wav	Nítorí náà, ó ṣe kókó kí a fọwọ́sowọ́pọ̀.
yo_f_0120.wav	Ẹ fọwọ́sowọ́pọ̀ pẹ̀lú Àjọ náà, kí èyí ba leè di mímúṣẹ.
yo_f_0121.wav	Ní báyìí, ẹ ti ní Àjọ Ọmọ orílẹ̀-èdè nílẹ̀ òkèèrè.
yo_f_0122.wav	Mi kò rí ìdí kan tí àwọn Ọmọ orílẹ̀-èdè e Nàìjíríà kò leè dìbò.
yo_f_0123.wav	Àwọn orílẹ̀-èdè kéréjekéréje ti ṣe irú ẹ̀ rí 
yo_f_0124.wav	Ó tẹnumọ pé yóò jẹ́ ogun tí ó ṣòro láti jà. 
yo_f_0125.wav	A gbọdọ̀ ṣe àrídájú wípé ìdìbò lẹ́yìn odi í di àmúṣẹ.
yo_f_0126.wav	Ààrẹ orílẹ̀-èdè e Nàìjíríà ti fi Àbújá sílẹ̀. 
yo_f_0127.wav	Ó ti lọ fún Ìpàdé àpérò Ẹgbẹ́ ẹ Àjùmọ̀ṣe àwọn Ẹlẹ́sìn-in Mùsùlùmí.
yo_f_0128.wav	Ìpàdé àpérò gbogbogboò ẹlẹ́ẹ̀kẹrìnlá irú u rẹ̀ yóò wáyé ní oṣù karùn-ún.
yo_f_0129.wav	Ọba yìí yóò gbàlejò àwọn Olóríi orílẹ̀-èdè tí wọn jẹ́ ọmọ ẹgbẹ́ àjọ náà.
yo_f_0130.wav	Ilé-iṣẹ́ Akọ̀wé ẹgbẹ́ náà ti fi ọ̀rọ̀ léde. 
yo_f_0131.wav	Àkórí ìpàdé àpérò naa ni: Ìfọwọ́sọwọ́pọ̀ fún ọjọ́-ọ̀la.
yo_f_0132.wav	Èyí ni láti mú ìdàgbàsókè bá ìṣọ̀kan àwọn ẹlẹ́ṣìn-in Mùsùlùmí lágbàáyé.
yo_f_0133.wav	Ààrẹ orílẹ̀-èdè Nàìjíríà yóò sọ̀rọ̀ níbi ìpàdé náà.
yo_f_0134.wav	Yóò mẹ́nuba ìdí tí àwọn orílẹ̀-èdè tí wọn jẹ́ ọmọ ẹgbẹ́ àjọ náà fi gbọdọ̀ fìmọ̀-ṣọ̀kan.
yo_f_0135.wav	Wọ́n ní láti ṣiṣẹ́ papọ̀ láti gbógun ti àwọn ìpèníjà. 
yo_f_0136.wav	Ara àwọn wọ̀nyí ni ìwà a ìdúnkòkò-mọ́ni àti làásìgbò àwọn alákatakítí.
yo_f_0137.wav	Nàìjíríà rawọ́ ẹ̀bẹ̀ ẹ ìrànwọ́ sí ilẹ̀ Amẹ́ríkà láti kojú u ìṣòro àìríṣẹ́ṣe.
yo_f_0138.wav	Orílẹ̀-èdè e Nàìjíríà ń béèrè fún ìrànlọ́wọ́ láti ọ̀dọ̀ orílẹ̀-èdè Ìpínlẹ̀ Ìṣọ̀kan Amẹ́ríkà.
yo_f_0139.wav	Wọ́n fẹ́ gbógun ti ìṣòro àìríṣẹ́ lorílẹ̀-èdè náà.
yo_f_0140.wav	Akọ̀wé Àgbà fún Àjọ tó-ń-rí-sí ètò iṣẹ́ sọ pé orílẹ̀-èdè e Nàìjíríà nílò ìrànlọ́wọ́. 
yo_f_0141.wav	Wọ́n nílò ìrànlọ́wọ́ láti ọ̀dọ̀ Amẹ́ríkà láti dojú ìjà kọ ìpèníjà a àìríṣé.
yo_f_0142.wav	Èyí jẹ́ lásìkò tó gba ikọ̀ Ẹ̀ka ilé-iṣẹ́ ẹ ètò o iṣẹ́ láti orílẹ̀-èdè Amẹ́ríkà.
yo_f_0143.wav	Ìrànlọ́wọ́ láti ọ̀dọ̀ Amẹ́ríkà yóò ṣe ànfààní ribiribi fún orílẹ̀-èdè e Nàìjíríà.
yo_f_0144.wav	Ara èyí ni ìmúdára ìpèsè iṣẹ́ àti ètò  ààbò. 
yo_f_0145.wav	Ààrẹ ti tẹ̀síwájú nínú ètò ìlànà a ẹ̀sìn ní ìlú ìbí i Ànọ́bì Òjíṣẹ́ ńlá.
yo_f_0146.wav	Ààrẹ orílẹ̀-èdè e Nàìjíríà dé sí Ilẹ̀-ọba. 
yo_f_0147.wav	Ibẹ̀ ni ó ti bẹ̀rẹ̀ ìgbésẹ̀ tí ó ṣíwájú iṣẹ́ gbígbàdúrà àwọn mùsùlùmí ní ìlú náà.
yo_f_0148.wav	Lẹ́yìn àdúrà àṣálẹ́ ní Mọ́sálásí i Òjíṣẹ́ ńlá, a mú Ààrẹ lọ sí ibojì òjíṣẹ́ ńlá.
yo_f_0149.wav	Ibẹ̀ ni ó ti gbàdúrà fún orílẹ̀-èdè, ẹbí i rẹ̀ àti òun fúnra rẹ̀.
yo_f_0150.wav	Gómìnà a agbègbè Mọ́sálásí ńlá àwọn mùsùlùmí ni ó kí Ààrẹ káàbọ̀ sí ìlú náà.
yo_f_0151.wav	Lára àwọn t’ó wá láti tẹ́wọ́gba Ààrẹ ni Aṣojú orílẹ̀ èdè e Nàìjíríà ní ìlú-ọba náà.
yo_f_0152.wav	Ọ̀gá àgbà pátá fún Àjọ Ọ̀tẹlẹ̀múyẹ́ náà kò kẹ́yìn. 
yo_f_0153.wav	Lẹ́yìn ìgbàlejò, lọ́gán ni ó bẹ̀rẹ̀ iṣẹ́ ìrìnàjò o ilẹ̀-mímọ́ kékeré ní àṣálẹ́ ọjọ́ ẹtì.
yo_f_0154.wav	Ààrẹ orílẹ̀-èdè e Nàìjíríà ti gba ìwé ìpè láti ọ̀dọ̀ Ọba ti ìlú ńlá náà. 
yo_f_0155.wav	Kó wá ṣe àwọn ìlànà-ẹ̀sìn ti ìrìnàjò ilẹ̀-mímọ́ kékeré ní orílẹ̀-èdè yìí.
yo_f_0156.wav	Lára àwọn ti yóò tẹ̀lé Ààrẹ lọ sí orílẹ̀-èdè yìí ni àwọn olùrànlọ́wọ́ ọ rẹ̀ pàtàkì.
yo_f_0157.wav	Ààrẹ yóò gúnlẹ̀ sí orílẹ̀-èdè náà ní ọjọ́ Ọjọ́bọ̀, ọjọ́ kẹrìndínlógún, oṣù Karùn-ún.
yo_f_0158.wav	Orílẹ̀-èdè e Nàìjíríà yóò fọwọ́sowọ́pọ̀ pẹ̀lú àwọn orílẹ̀-èdè mìíràn ní ilẹ̀ adúláwọ̀.
yo_f_0159.wav	Ìbáṣe yìí yóò mú ètò ààbò o agbègbè-ságbègbè gbópọn sí i.
yo_f_0160.wav	Orílẹ̀-èdè e Nàìjíríà yóò fọwọ́sowọ́pọ̀ láti mú kí ètò àlàáfíà ó ga sí i.
yo_f_0161.wav	Wọn ó fọwọ́sowọ́pọ̀ fún ìdúróṣinṣin àti ètò ààbò ni ẹ̀kùn ilẹ̀-Adúláwọ̀. 
yo_f_0162.wav	Ṣé yóò jẹ́ ní Ìwọ̀-oòrùn àti agbègbè Àárín-gbùngbùn ilẹ̀-Adúláwọ̀?
yo_f_0163.wav	Orílẹ̀-èdè méjèèjì náà jọ tọwọ́bọ ìwé àdéhùn lẹ́yìn ìpàdé kan ni ọjọ́ Ọjọ́rú.
yo_f_0164.wav	Àwọn mínísítà fún ọ̀rọ ilẹ̀-òkèèrè ní ìlú méjèèjì ni wọ́n jọ tọwọ́bọ ìwé àdéhùn náà.
yo_f_0165.wav	Wọn á jọ foríkorí lórí ọ̀nà tí wọn yóò gbà mú ètò ìṣèlú, àwùjọ àti ọrọ̀-ajé jinlẹ̀.
yo_f_0166.wav	Wọn ó tún jíròrò lóríi àjọṣepọ̀ àṣà ní orílẹ̀-èdè méjèèjì.
yo_f_0167.wav	Àwọn orílẹ̀-èdè méjèèjì ti gba àwọn wàhálà. 
yo_f_0168.wav	Wọ́n ti dojúkọ àwọn ìpèníjà ìyípadà ojú-ọjọ́ àti ìwà ìpànìyàn.
yo_f_0169.wav	Wọ́n pinnu lóríi kókó àjọṣepọ̀ ìgbésẹ̀ láti gbógunti gbogbo ìrókẹ́kẹ́ náà.
yo_f_0170.wav	Àwọn orílẹ̀-èdè méjèèjì náà yóò máa jíròrò lóríi pípèsè ètò o àlàáfíà.
yo_f_0171.wav	Ṣé Ilé ìgbìmọ̀ aṣòfin ti ń fọ̀ǹtẹ̀ lu Àbíkẹ́ Dábírí gẹ́gẹ́ bíi adarí Àjọ Ẹ̀yìn odi?
yo_f_0172.wav	Ilé ìgbìmọ̀ aṣòfin ti fọ̀ǹtẹ̀ lu ìpinnu Ààrẹ orílẹ̀-èdè e Nàìjíríà.
yo_f_0173.wav	Ṣé a ti mọ̀ pé ìdìbò yóò bẹ̀rẹ̀ ní ọdún tó ń bọ̀?
yo_f_0174.wav	Arábìnrin náà jẹ́ ọmọ ilé ìgbìmọ̀ aṣojú tẹ́lẹ̀rí. 
yo_f_0175.wav	Òun ni Olùrànlọ́wọ́ Pàtàkì lórí i ọ̀rọ̀ tó jẹ mọ́ ilẹ̀ òkèèrè fún Ààrẹ lọ́wọ́lọ́wọ́.
yo_f_0176.wav	Ìgbìmọ̀ aṣòfin ti parí i ìwádìí fínnífínní wọn tán. 
yo_f_0177.wav	Ó dá lóríi ìwé ẹ̀rí ẹ̀kọ́-àtiṣẹ́ àti àwọn ìwé mìíràn nípa àwọn ènìyàn
yo_f_0178.wav	Òtítọ́ ọ rẹ̀, ìríta, ìbámu, ìkájú-òṣùwọ̀n àti ìrírí i rẹ̀ nínú ètò òṣèlú sì tẹ́ wọn lọ́rùn.
yo_f_0179.wav	Mo fẹ́ lọ sọ́jà
yo_f_0180.wav	Ipò alága Àjọ ọ̀rọ̀ ọmọ orílẹ̀-èdè e Nàìjíríà ni ilẹ̀ òkèèrè yẹ ẹ́. 
yo_f_0181.wav	Amòfin náà ní pé ó yege láti bọ́ sí ipò náà. 
yo_f_0182.wav	Nígbà wo ni àwọn ìgbìmọ̀ ṣe àyẹ̀wò ní ìbámu pẹ̀lú u àlàálẹ̀ òfin? 
yo_f_0183.wav	Ẹni-a-fà-sílẹ̀ náà gba ìmọ̀ ìjìnlẹ̀ nínú u Ọnà èdè Gẹ̀ẹ́sì.
yo_f_0184.wav	Ó sì tẹ̀síwájú nínú ẹ̀kọ́ ìmọ̀ ìjìnlẹ̀ ní òkè-òkun.
yo_f_0185.wav	Ó gba oyè mìíràn nínú ẹ̀kọ́ ọ Ìbáraẹnisọ̀rọ̀ Ọlọ́pọ̀.
yo_f_0186.wav	Arábìnrin yìí ṣì tún ní ìwé-ẹ̀ríi akọ́ṣẹ́mọṣẹ. 
yo_f_0187.wav	Ṣé ní Ilé ìwé ìmọ̀ ẹ̀kọ́ ọ Ìṣèjọba lórílẹ̀-èdè e Amẹ́ríkà? 
yo_f_0188.wav	Ṣé ní bíi ogún ọdún sẹ́yìn ni ó jáde?
yo_f_0189.wav	Ìjì líle é kọlu ìlú ilé-ìsìn l’órílé-ẹ̀dè kan lẹ́yìn tí ọ̀pọ̀ ènìyàn sá kúrò níbùgbé e wọn.
yo_f_0190.wav	Ọ̀pọ̀ ènìyàn ni ó ti pàdánù u ibùgbé e wọn. 
yo_f_0191.wav	Àwọn míìrán sì ti pàdánù ohun ìní i wọn ní ìlú náà.
yo_f_0192.wav	Èyí jẹ́ látàrí ìṣèlè ìjì líle tí ó wáyé lọ́jọ́ Ẹtì.
